"timestamp","usd_hashprice","btc_hashprice"
"2025-04-02","47.54","0.00055828"
"2025-04-01","46.93","0.00055843"
"2025-03-31","45.90","0.00055723"
"2025-03-30","46.19","0.00055744"
"2025-03-29","46.48","0.00055911"
"2025-03-27","47.57","0.00055874"
"2025-03-27","48.97","0.00056139"
"2025-03-26","49.74","0.00056948"
"2025-03-25","49.02","0.00056126"
"2025-03-24","48.83","0.00055881"
"2025-03-23","48.05","0.00056753"
"2025-03-22","47.79","0.00056778"
"2025-03-21","47.75","0.00056759"
"2025-03-20","48.35","0.00056712"
"2025-03-19","47.59","0.00056617"
"2025-03-18","46.75","0.00056640"
"2025-03-17","47.29","0.00056600"
"2025-03-16","47.34","0.00056645"
"2025-03-15","47.80","0.00056741"
"2025-03-14","47.16","0.00056720"
"2025-03-13","46.62","0.00056651"
"2025-03-12","46.85","0.00056758"
"2025-03-11","45.95","0.00056712"
"2025-03-10","45.84","0.00056635"
"2025-03-09","48.14","0.00057066"
"2025-03-08","49.60","0.00057550"
"2025-03-07","50.61","0.00057484"
"2025-03-06","52.02","0.00057459"
"2025-03-05","51.01","0.00057503"
"2025-03-04","48.76","0.00057574"
"2025-03-03","52.31","0.00057591"
"2025-03-02","50.86","0.00057560"
"2025-03-01","49.09","0.00057692"
"2025-02-28","47.27","0.00057667"
"2025-02-27","49.42","0.00058032"
"2025-02-26","50.76","0.00058189"
"2025-02-25","52.20","0.00058435"
"2025-02-24","55.95","0.00058838"
"2025-02-23","54.11","0.00056317"
"2025-02-22","53.91","0.00055872"
"2025-02-21","54.54","0.00055792"
"2025-02-20","54.38","0.00055787"
"2025-02-19","53.43","0.00055684"
"2025-02-18","53.28","0.00055844"
"2025-02-17","53.49","0.00055661"
"2025-02-16","53.92","0.00055478"
"2025-02-15","54.22","0.00055554"
"2025-02-14","54.06","0.00055675"
"2025-02-13","53.67","0.00055660"
"2025-02-12","53.66","0.00055743"
"2025-02-11","54.15","0.00055724"
"2025-02-10","54.00","0.00055544"
"2025-02-09","54.82","0.00056773"
"2025-02-08","56.52","0.00058681"
"2025-02-07","57.22","0.00058793"
"2025-02-06","57.34","0.00058811"
"2025-02-05","57.60","0.00058906"
"2025-02-04","58.50","0.00058873"
"2025-02-03","56.96","0.00058775"
"2025-02-02","58.07","0.00058617"
"2025-02-01","59.94","0.00058779"
"2025-01-31","61.16","0.00058802"
"2025-01-30","61.74","0.00058745"
"2025-01-29","60.20","0.00058740"
"2025-01-28","60.24","0.00058848"
"2025-01-27","58.83","0.00058605"
"2025-01-26","60.31","0.00057544"
"2025-01-25","60.52","0.00057811"
"2025-01-24","60.69","0.00057770"
"2025-01-23","59.64","0.00057774"
"2025-01-22","60.90","0.00058055"
"2025-01-21","60.82","0.00058564"
"2025-01-20","60.59","0.00057944"
"2025-01-19","60.36","0.00057720"
"2025-01-18","60.02","0.00057841"
"2025-01-17","59.67","0.00058039"
"2025-01-16","57.69","0.00057965"
"2025-01-15","56.61","0.00057727"
"2025-01-14","55.48","0.00057872"
"2025-01-13","53.58","0.00057619"
"2025-01-12","54.65","0.00057834"
"2025-01-11","54.81","0.00058083"
"2025-01-10","54.73","0.00058085"
"2025-01-09","54.48","0.00058310"
"2025-01-08","55.67","0.00058316"
"2025-01-07","58.20","0.00058259"
"2025-01-06","58.08","0.00057974"
"2025-01-05","56.86","0.00057984"
"2025-01-04","56.86","0.00058016"
"2025-01-03","56.35","0.00057965"
"2025-01-02","55.63","0.00057835"
"2025-01-01","54.45","0.00058059"
"2024-12-31","54.29","0.00057997"
"2024-12-30","54.25","0.00058150"
"2024-12-29","55.30","0.00058563"
"2024-12-28","55.51","0.00058698"
"2024-12-27","56.18","0.00058853"
"2024-12-26","56.92","0.00058893"
"2024-12-25","58.12","0.00059070"
"2024-12-24","56.88","0.00059368"
"2024-12-23","55.93","0.00059085"
"2024-12-22","56.81","0.00059044"
"2024-12-21","58.31","0.00059714"
"2024-12-20","58.29","0.00060507"
"2024-12-19","60.11","0.00059999"
"2024-12-18","61.97","0.00059618"
"2024-12-17","63.47","0.00059464"
"2024-12-16","62.66","0.00059484"
"2024-12-15","63.50","0.00061934"
"2024-12-14","63.05","0.00062109"
"2024-12-13","62.65","0.00062337"
"2024-12-12","63.81","0.00063302"
"2024-12-11","62.04","0.00062734"
"2024-12-10","60.35","0.00062281"
"2024-12-09","61.58","0.00062515"
"2024-12-08","62.44","0.00062529"
"2024-12-07","62.92","0.00063052"
"2024-12-06","61.74","0.00062371"
"2024-12-05","62.88","0.00062157"
"2024-12-04","60.03","0.00062182"
"2024-12-03","59.92","0.00062712"
"2024-12-02","62.17","0.00064693"
"2024-12-01","60.77","0.00062697"
"2024-11-30","61.03","0.00063080"
"2024-11-29","61.48","0.00063469"
"2024-11-28","60.29","0.00063161"
"2024-11-27","59.85","0.00063499"
"2024-11-26","58.91","0.00063246"
"2024-11-25","60.75","0.00062742"
"2024-11-24","61.56","0.00063118"
"2024-11-23","63.20","0.00064217"
"2024-11-22","62.88","0.00063633"
"2024-11-21","62.77","0.00064605"
"2024-11-20","60.28","0.00064538"
"2024-11-19","58.89","0.00064011"
"2024-11-18","57.68","0.00063393"
"2024-11-17","57.12","0.00063218"
"2024-11-16","60.77","0.00066702"
"2024-11-15","58.64","0.00065751"
"2024-11-14","58.78","0.00065524"
"2024-11-13","57.47","0.00064537"
"2024-11-12","56.84","0.00064543"
"2024-11-11","52.70","0.00063316"
"2024-11-10","50.35","0.00063594"
"2024-11-09","48.36","0.00063273"
"2024-11-08","47.89","0.00062827"
"2024-11-07","47.34","0.00062755"
"2024-11-06","46.62","0.00062851"
"2024-11-05","43.27","0.00062730"
"2024-11-04","45.37","0.00066297"
"2024-11-03","45.67","0.00066692"
"2024-11-02","46.49","0.00066885"
"2024-11-01","46.75","0.00067078"
"2024-10-31","53.09","0.00074256"
"2024-10-30","48.31","0.00066891"
"2024-10-29","48.01","0.00067072"
"2024-10-28","45.74","0.00066664"
"2024-10-27","45.12","0.00066977"
"2024-10-26","45.67","0.00068247"
"2024-10-25","49.69","0.00073524"
"2024-10-24","46.78","0.00069305"
"2024-10-23","46.17","0.00069357"
"2024-10-22","47.80","0.00071021"
"2024-10-21","47.77","0.00070109"
"2024-10-20","47.94","0.00070037"
"2024-10-19","48.61","0.00071182"
"2024-10-18","49.94","0.00073313"
"2024-10-17","53.27","0.00079220"
"2024-10-16","48.95","0.00072518"
"2024-10-15","47.60","0.00072038"
"2024-10-14","46.80","0.00072251"
"2024-10-13","46.05","0.00073427"
"2024-10-12","47.72","0.00075844"
"2024-10-11","44.75","0.00072748"
"2024-10-10","43.16","0.00071334"
"2024-10-09","44.11","0.00071356"
"2024-10-08","45.84","0.00073462"
"2024-10-07","46.01","0.00072609"
"2024-10-06","45.31","0.00072766"
"2024-10-05","44.96","0.00072449"
"2024-10-04","44.41","0.00072150"
"2024-10-03","43.87","0.00072175"
"2024-10-02","44.20","0.00072144"
"2024-10-01","45.43","0.00072295"
"2024-09-30","46.26","0.00072253"
"2024-09-29","47.62","0.00072445"
"2024-09-28","47.99","0.00072975"
"2024-09-27","47.81","0.00072845"
"2024-09-26","46.45","0.00072254"
"2024-09-25","44.27","0.00069451"
"2024-09-24","43.84","0.00069007"
"2024-09-23","43.66","0.00068732"
"2024-09-22","43.29","0.00068742"
"2024-09-21","43.67","0.00069191"
"2024-09-20","43.85","0.00069359"
"2024-09-19","43.35","0.00069164"
"2024-09-18","41.52","0.00069030"
"2024-09-17","40.93","0.00068946"
"2024-09-16","40.13","0.00068794"
"2024-09-15","41.32","0.00068855"
"2024-09-14","41.43","0.00068992"
"2024-09-13","40.52","0.00069017"
"2024-09-12","40.10","0.00069107"
"2024-09-11","39.48","0.00069364"
"2024-09-10","40.76","0.00071367"
"2024-09-09","39.66","0.00071223"
"2024-09-08","38.67","0.00071126"
"2024-09-07","38.67","0.00071303"
"2024-09-06","39.67","0.00071768"
"2024-09-05","40.62","0.00071518"
"2024-09-04","40.90","0.00071537"
"2024-09-03","41.82","0.00071370"
"2024-09-02","41.48","0.00071260"
"2024-09-01","41.48","0.00071238"
"2024-08-31","42.19","0.00071407"
"2024-08-30","42.34","0.00071633"
"2024-08-29","42.66","0.00071459"
"2024-08-28","43.09","0.00072654"
"2024-08-27","45.91","0.00073838"
"2024-08-26","46.93","0.00073670"
"2024-08-25","47.16","0.00073514"
"2024-08-24","47.20","0.00073636"
"2024-08-23","49.25","0.00079799"
"2024-08-22","48.27","0.00079550"
"2024-08-21","44.16","0.00073772"
"2024-08-20","44.49","0.00074011"
"2024-08-19","43.19","0.00073612"
"2024-08-18","43.81","0.00073424"
"2024-08-17","43.65","0.00073632"
"2024-08-16","43.12","0.00073762"
"2024-08-15","43.01","0.00073652"
"2024-08-14","42.46","0.00070578"
"2024-08-13","42.20","0.00070655"
"2024-08-12","41.54","0.00070399"
"2024-08-11","42.51","0.00070333"
"2024-08-10","42.94","0.00070686"
"2024-08-09","43.05","0.00070891"
"2024-08-08","41.19","0.00070762"
"2024-08-07","39.83","0.00070690"
"2024-08-06","39.48","0.00070669"
"2024-08-05","37.70","0.00070539"
"2024-08-04","42.31","0.00070565"
"2024-08-03","43.42","0.00070877"
"2024-08-02","45.17","0.00070824"
"2024-08-01","45.47","0.00070904"
"2024-07-31","48.68","0.00073780"
"2024-07-30","51.83","0.00078094"
"2024-07-29","53.53","0.00078044"
"2024-07-28","53.00","0.00078139"
"2024-07-27","53.42","0.00078241"
"2024-07-26","52.60","0.00078186"
"2024-07-25","50.60","0.00078335"
"2024-07-24","51.71","0.00078242"
"2024-07-23","52.13","0.00078258"
"2024-07-22","53.02","0.00078448"
"2024-07-21","52.44","0.00078028"
"2024-07-20","52.37","0.00078395"
"2024-07-19","51.08","0.00078501"
"2024-07-18","51.83","0.00080578"
"2024-07-17","52.80","0.00081197"
"2024-07-16","52.19","0.00081303"
"2024-07-15","50.99","0.00081016"
"2024-07-14","49.01","0.00081642"
"2024-07-13","47.81","0.00081847"
"2024-07-12","46.64","0.00081154"
"2024-07-11","47.36","0.00081831"
"2024-07-10","47.38","0.00081558"
"2024-07-09","46.70","0.00081331"
"2024-07-08","45.77","0.00081414"
"2024-07-07","46.60","0.00081281"
"2024-07-06","46.69","0.00081852"
"2024-07-05","45.46","0.00081572"
"2024-07-04","45.35","0.00077830"
"2024-07-03","47.19","0.00077933"
"2024-07-02","48.79","0.00078117"
"2024-07-01","49.16","0.00077948"
"2024-06-30","47.67","0.00077597"
"2024-06-29","47.44","0.00077980"
"2024-06-28","48.01","0.00078547"
"2024-06-27","48.23","0.00078722"
"2024-06-26","48.88","0.00079596"
"2024-06-25","48.19","0.00078607"
"2024-06-24","48.05","0.00078233"
"2024-06-23","50.32","0.00078411"
"2024-06-22","51.05","0.00079438"
"2024-06-21","51.34","0.00080015"
"2024-06-20","52.91","0.00081086"
"2024-06-19","52.54","0.00080664"
"2024-06-18","52.48","0.00080512"
"2024-06-17","52.84","0.00079854"
"2024-06-16","54.23","0.00081674"
"2024-06-15","55.72","0.00084200"
"2024-06-14","56.54","0.00085058"
"2024-06-13","56.30","0.00083602"
"2024-06-12","56.59","0.00083008"
"2024-06-11","57.80","0.00085653"
"2024-06-10","59.62","0.00085705"
"2024-06-09","61.92","0.00089153"
"2024-06-08","83.96","0.00121018"
"2024-06-07","68.99","0.00097856"
"2024-06-06","61.99","0.00087304"
"2024-06-05","58.36","0.00082135"
"2024-06-04","56.23","0.00080789"
"2024-06-03","55.68","0.00080753"
"2024-06-02","55.06","0.00081212"
"2024-06-01","57.07","0.00084355"
"2024-05-31","56.85","0.00083631"
"2024-05-30","55.59","0.00081561"
"2024-05-29","53.45","0.00078710"
"2024-05-28","53.41","0.00078305"
"2024-05-27","53.80","0.00077842"
"2024-05-26","53.42","0.00077480"
"2024-05-25","53.71","0.00077880"
"2024-05-24","52.90","0.00077890"
"2024-05-23","54.19","0.00078832"
"2024-05-22","55.71","0.00079781"
"2024-05-21","55.96","0.00079267"
"2024-05-20","52.86","0.00078151"
"2024-05-19","52.56","0.00078605"
"2024-05-18","52.95","0.00079070"
"2024-05-17","52.45","0.00079151"
"2024-05-16","52.34","0.00079545"
"2024-05-15","50.51","0.00079446"
"2024-05-14","49.40","0.00079819"
"2024-05-13","49.64","0.00079647"
"2024-05-12","48.96","0.00080086"
"2024-05-11","49.65","0.00081515"
"2024-05-10","50.14","0.00080761"
"2024-05-09","48.55","0.00078613"
"2024-05-08","48.57","0.00078016"
"2024-05-07","50.02","0.00078801"
"2024-05-06","53.54","0.00083745"
"2024-05-05","54.97","0.00086197"
"2024-05-04","49.50","0.00078019"
"2024-05-03","46.68","0.00076972"
"2024-05-02","45.26","0.00077564"
"2024-05-01","45.58","0.00078228"
"2024-04-30","48.70","0.00078828"
"2024-04-29","49.95","0.00079616"
"2024-04-28","51.56","0.00080997"
"2024-04-27","53.23","0.00084415"
"2024-04-26","56.68","0.00088384"
"2024-04-25","60.18","0.00093751"
"2024-04-24","85.69","0.00130245"
"2024-04-23","81.74","0.00122952"
"2024-04-22","78.04","0.00118206"
"2024-04-21","123.75","0.00190402"
"2024-04-20","139.14","0.00216433"
"2024-04-19","103.64","0.00162528"
"2024-04-18","103.11","0.00165191"
"2024-04-17","100.53","0.00160590"
"2024-04-16","104.51","0.00165888"
"2024-04-15","105.71","0.00162664"
"2024-04-14","101.53","0.00158114"
"2024-04-13","110.45","0.00165897"
"2024-04-12","117.91","0.00169723"
"2024-04-11","112.68","0.00159967"
"2024-04-10","110.14","0.00159209"
"2024-04-09","110.88","0.00158092"
"2024-04-08","109.97","0.00154699"
"2024-04-07","107.07","0.00154241"
"2024-04-06","105.15","0.00154477"
"2024-04-05","104.52","0.00154817"
"2024-04-04","104.32","0.00156023"
"2024-04-03","102.44","0.00155091"
"2024-04-02","103.03","0.00155248"
"2024-04-01","108.69","0.00155899"
"2024-03-31","109.57","0.00155545"
"2024-03-30","109.40","0.00156275"
"2024-03-28","109.51","0.00156352"
"2024-03-28","109.64","0.00155728"
"2024-03-27","108.10","0.00154966"
"2024-03-26","109.40","0.00155523"
"2024-03-25","104.65","0.00153119"
"2024-03-24","99.75","0.00152962"
"2024-03-23","100.01","0.00154904"
"2024-03-22","101.85","0.00157569"
"2024-03-21","103.91","0.00155944"
"2024-03-20","99.03","0.00155119"
"2024-03-19","101.52","0.00157810"
"2024-03-18","104.69","0.00154584"
"2024-03-17","103.60","0.00154606"
"2024-03-16","107.10","0.00157016"
"2024-03-15","107.09","0.00156227"
"2024-03-14","113.61","0.00157377"
"2024-03-13","119.74","0.00164607"
"2024-03-12","118.64","0.00165557"
"2024-03-11","116.45","0.00164035"
"2024-03-10","114.56","0.00165066"
"2024-03-09","113.27","0.00165575"
"2024-03-08","112.64","0.00166179"
"2024-03-07","111.92","0.00167458"
"2024-03-06","113.22","0.00171898"
"2024-03-05","116.21","0.00175453"
"2024-03-04","110.65","0.00169194"
"2024-03-03","103.35","0.00166096"
"2024-03-02","104.16","0.00167912"
"2024-03-01","105.08","0.00169786"
"2024-02-29","103.34","0.00166425"
"2024-02-28","96.53","0.00162841"
"2024-02-27","91.08","0.00161175"
"2024-02-26","82.64","0.00157922"
"2024-02-25","81.60","0.00158034"
"2024-02-24","81.19","0.00158746"
"2024-02-23","81.09","0.00158750"
"2024-02-22","82.15","0.00159324"
"2024-02-21","82.03","0.00159356"
"2024-02-20","82.68","0.00159356"
"2024-02-19","82.82","0.00158873"
"2024-02-18","82.07","0.00158585"
"2024-02-17","82.31","0.00159401"
"2024-02-16","83.15","0.00159744"
"2024-02-15","88.29","0.00169439"
"2024-02-14","89.77","0.00176473"
"2024-02-13","88.53","0.00178351"
"2024-02-12","84.52","0.00173207"
"2024-02-11","83.42","0.00173228"
"2024-02-10","82.54","0.00174226"
"2024-02-09","82.41","0.00176196"
"2024-02-08","80.09","0.00178540"
"2024-02-07","76.16","0.00176054"
"2024-02-06","75.68","0.00176308"
"2024-02-05","77.05","0.00180225"
"2024-02-04","83.58","0.00194940"
"2024-02-03","78.45","0.00182058"
"2024-02-02","79.51","0.00184696"
"2024-02-01","80.40","0.00189478"
"2024-01-31","81.22","0.00189302"
"2024-01-30","82.04","0.00188978"
"2024-01-29","80.09","0.00188587"
"2024-01-28","79.71","0.00188683"
"2024-01-27","79.08","0.00189082"
"2024-01-26","77.15","0.00188521"
"2024-01-25","75.61","0.00189319"
"2024-01-24","77.35","0.00193850"
"2024-01-23","75.88","0.00192592"
"2024-01-22","78.68","0.00193295"
"2024-01-21","80.47","0.00193091"
"2024-01-20","79.24","0.00190499"
"2024-01-19","78.84","0.00191097"
"2024-01-18","82.97","0.00196553"
"2024-01-17","84.72","0.00198404"
"2024-01-16","84.76","0.00197498"
"2024-01-15","90.33","0.00212117"
"2024-01-14","88.99","0.00208183"
"2024-01-13","80.66","0.00188214"
"2024-01-12","85.95","0.00190680"
"2024-01-11","87.05","0.00186901"
"2024-01-10","87.11","0.00190097"
"2024-01-09","92.37","0.00197993"
"2024-01-08","86.06","0.00191700"
"2024-01-07","83.15","0.00188577"
"2024-01-06","84.55","0.00192809"
"2024-01-05","85.82","0.00195988"
"2024-01-04","86.34","0.00198474"
"2024-01-03","88.74","0.00201940"
"2024-01-02","93.54","0.00206639"
"2024-01-01","98.96","0.00231283"
"2023-12-31","97.87","0.00230650"
"2023-12-30","92.89","0.00220638"
"2023-12-29","92.12","0.00217136"
"2023-12-28","102.56","0.00238887"
"2023-12-27","92.11","0.00214966"
"2023-12-26","88.56","0.00207365"
"2023-12-25","88.67","0.00204610"
"2023-12-24","90.83","0.00208118"
"2023-12-23","95.03","0.00217435"
"2023-12-22","114.01","0.00260182"
"2023-12-21","118.22","0.00270364"
"2023-12-20","115.13","0.00266619"
"2023-12-19","112.94","0.00264543"
"2023-12-18","112.49","0.00271924"
"2023-12-17","130.97","0.00312525"
"2023-12-16","111.02","0.00262670"
"2023-12-15","111.41","0.00262328"
"2023-12-14","105.61","0.00246428"
"2023-12-13","89.77","0.00215621"
"2023-12-12","87.86","0.00211543"
"2023-12-11","88.44","0.00210954"
"2023-12-10","93.68","0.00213775"
"2023-12-09","93.49","0.00212302"
"2023-12-08","98.81","0.00226286"
"2023-12-07","103.47","0.00237488"
"2023-12-06","108.41","0.00247083"
"2023-12-05","95.37","0.00224830"
"2023-12-04","87.11","0.00210227"
"2023-12-03","81.52","0.00206052"
"2023-12-02","77.28","0.00198598"
"2023-12-01","78.10","0.00203284"
"2023-11-30","75.43","0.00199628"
"2023-11-29","75.60","0.00199163"
"2023-11-28","76.16","0.00203395"
"2023-11-27","75.52","0.00203226"
"2023-11-26","75.77","0.00201453"
"2023-11-25","80.26","0.00212454"
"2023-11-24","84.44","0.00224299"
"2023-11-23","88.18","0.00236265"
"2023-11-22","83.49","0.00227695"
"2023-11-21","85.62","0.00230502"
"2023-11-20","85.39","0.00228879"
"2023-11-19","88.62","0.00241767"
"2023-11-18","91.31","0.00250111"
"2023-11-17","92.99","0.00255697"
"2023-11-16","90.03","0.00243881"
"2023-11-15","79.17","0.00218222"
"2023-11-14","79.18","0.00218543"
"2023-11-13","81.21","0.00220194"
"2023-11-12","82.27","0.00221827"
"2023-11-11","84.73","0.00228444"
"2023-11-10","91.72","0.00248266"
"2023-11-09","87.64","0.00239387"
"2023-11-08","79.66","0.00224994"
"2023-11-07","77.14","0.00220506"
"2023-11-06","75.68","0.00216140"
"2023-11-05","76.00","0.00216727"
"2023-11-04","74.31","0.00213623"
"2023-11-03","71.42","0.00206790"
"2023-11-02","72.60","0.00206450"
"2023-11-01","71.12","0.00205544"
"2023-10-31","70.52","0.00204997"
"2023-10-30","70.71","0.00205245"
"2023-10-29","71.93","0.00209647"
"2023-10-28","71.82","0.00210665"
"2023-10-27","72.10","0.00212249"
"2023-10-26","73.37","0.00213637"
"2023-10-25","74.19","0.00216046"
"2023-10-24","72.27","0.00211994"
"2023-10-23","64.56","0.00208825"
"2023-10-22","62.56","0.00209044"
"2023-10-21","62.66","0.00210237"
"2023-10-20","62.11","0.00210926"
"2023-10-19","59.85","0.00210070"
"2023-10-18","59.73","0.00210233"
"2023-10-17","59.81","0.00210582"
"2023-10-16","60.20","0.00215688"
"2023-10-15","59.79","0.00221914"
"2023-10-14","60.18","0.00223843"
"2023-10-13","60.31","0.00224950"
"2023-10-12","60.10","0.00224616"
"2023-10-11","60.32","0.00223310"
"2023-10-10","61.52","0.00223487"
"2023-10-09","61.80","0.00223276"
"2023-10-08","62.55","0.00223923"
"2023-10-07","64.14","0.00229529"
"2023-10-06","63.00","0.00227311"
"2023-10-05","62.59","0.00226453"
"2023-10-04","62.27","0.00226280"
"2023-10-03","62.01","0.00225619"
"2023-10-02","63.18","0.00225197"
"2023-10-01","61.21","0.00225249"
"2023-09-30","61.11","0.00226566"
"2023-09-29","61.21","0.00227067"
"2023-09-28","60.65","0.00227396"
"2023-09-27","59.70","0.00226900"
"2023-09-26","59.73","0.00227670"
"2023-09-25","59.84","0.00228463"
"2023-09-24","61.22","0.00230511"
"2023-09-23","61.76","0.00232376"
"2023-09-22","61.71","0.00231927"
"2023-09-21","62.14","0.00232067"
"2023-09-20","62.87","0.00231806"
"2023-09-19","63.97","0.00236522"
"2023-09-18","64.79","0.00241175"
"2023-09-17","63.37","0.00238835"
"2023-09-16","63.37","0.00238560"
"2023-09-15","63.31","0.00238850"
"2023-09-14","63.37","0.00239639"
"2023-09-13","62.75","0.00240519"
"2023-09-12","62.05","0.00239811"
"2023-09-11","61.94","0.00242953"
"2023-09-10","62.16","0.00240799"
"2023-09-09","62.59","0.00241943"
"2023-09-08","62.57","0.00240495"
"2023-09-07","62.15","0.00240630"
"2023-09-06","61.54","0.00239295"
"2023-09-05","59.72","0.00232132"
"2023-09-04","59.80","0.00230942"
"2023-09-03","59.87","0.00231054"
"2023-09-02","59.90","0.00231985"
"2023-09-01","60.19","0.00232462"
"2023-08-31","62.40","0.00232229"
"2023-08-30","63.26","0.00231229"
"2023-08-29","61.65","0.00230838"
"2023-08-28","59.98","0.00230464"
"2023-08-27","60.02","0.00230312"
"2023-08-26","60.08","0.00230794"
"2023-08-25","60.06","0.00230620"
"2023-08-24","60.69","0.00230899"
"2023-08-23","60.40","0.00230807"
"2023-08-22","62.43","0.00240306"
"2023-08-21","63.51","0.00243652"
"2023-08-20","63.66","0.00243690"
"2023-08-19","63.91","0.00245802"
"2023-08-18","64.51","0.00245302"
"2023-08-17","68.81","0.00244236"
"2023-08-16","71.11","0.00244383"
"2023-08-15","71.51","0.00243953"
"2023-08-14","71.63","0.00243823"
"2023-08-13","71.74","0.00244194"
"2023-08-12","72.12","0.00245286"
"2023-08-11","72.45","0.00246551"
"2023-08-10","72.77","0.00246781"
"2023-08-09","73.66","0.00247914"
"2023-08-08","72.90","0.00247564"
"2023-08-07","71.09","0.00244740"
"2023-08-06","71.06","0.00244717"
"2023-08-05","71.64","0.00246763"
"2023-08-04","71.97","0.00246935"
"2023-08-03","71.64","0.00245608"
"2023-08-02","72.18","0.00245281"
"2023-08-01","71.14","0.00245217"
"2023-07-31","71.61","0.00244174"
"2023-07-30","71.72","0.00244767"
"2023-07-29","72.00","0.00245494"
"2023-07-28","71.96","0.00245889"
"2023-07-27","72.12","0.00245712"
"2023-07-26","70.75","0.00241599"
"2023-07-25","69.57","0.00238435"
"2023-07-24","70.65","0.00239726"
"2023-07-23","73.01","0.00243818"
"2023-07-22","72.25","0.00241765"
"2023-07-21","71.78","0.00240410"
"2023-07-20","71.54","0.00238533"
"2023-07-19","71.29","0.00237770"
"2023-07-18","71.16","0.00237615"
"2023-07-17","71.62","0.00237286"
"2023-07-16","71.89","0.00237243"
"2023-07-15","72.38","0.00238717"
"2023-07-14","74.30","0.00239641"
"2023-07-13","73.21","0.00238394"
"2023-07-12","73.30","0.00239834"
"2023-07-11","77.04","0.00252678"
"2023-07-10","76.18","0.00251793"
"2023-07-09","76.03","0.00251464"
"2023-07-08","76.03","0.00251820"
"2023-07-07","76.40","0.00253180"
"2023-07-06","77.46","0.00253887"
"2023-07-05","77.67","0.00253928"
"2023-07-04","79.19","0.00255583"
"2023-07-03","78.36","0.00254214"
"2023-07-02","77.78","0.00254759"
"2023-07-01","78.35","0.00256881"
"2023-06-30","78.58","0.00257133"
"2023-06-29","78.79","0.00259145"
"2023-06-28","75.69","0.00249849"
"2023-06-27","75.94","0.00248814"
"2023-06-26","75.00","0.00247711"
"2023-06-25","76.02","0.00248319"
"2023-06-24","76.89","0.00251106"
"2023-06-23","76.36","0.00251636"
"2023-06-22","76.52","0.00254240"
"2023-06-21","73.83","0.00251941"
"2023-06-20","67.84","0.00249336"
"2023-06-19","65.70","0.00247790"
"2023-06-18","66.12","0.00249362"
"2023-06-17","66.96","0.00252914"
"2023-06-16","64.57","0.00250592"
"2023-06-15","63.12","0.00251402"
"2023-06-14","65.46","0.00253422"
"2023-06-13","66.60","0.00256153"
"2023-06-12","65.93","0.00254725"
"2023-06-11","65.87","0.00254789"
"2023-06-10","67.76","0.00262208"
"2023-06-09","69.40","0.00261685"
"2023-06-08","70.79","0.00267229"
"2023-06-07","73.14","0.00273176"
"2023-06-06","69.02","0.00264193"
"2023-06-05","67.84","0.00256564"
"2023-06-04","69.96","0.00257487"
"2023-06-03","70.84","0.00260807"
"2023-06-02","71.65","0.00264671"
"2023-06-01","71.51","0.00265743"
"2023-05-31","74.02","0.00271985"
"2023-05-30","76.00","0.00273417"
"2023-05-29","75.34","0.00270276"
"2023-05-28","73.71","0.00269722"
"2023-05-27","73.58","0.00275257"
"2023-05-26","74.46","0.00280126"
"2023-05-25","72.40","0.00275220"
"2023-05-24","72.65","0.00272903"
"2023-05-23","74.22","0.00272465"
"2023-05-22","73.18","0.00272887"
"2023-05-21","74.29","0.00275282"
"2023-05-20","76.30","0.00283264"
"2023-05-19","77.30","0.00287666"
"2023-05-18","76.52","0.00281806"
"2023-05-17","77.79","0.00288007"
"2023-05-16","78.82","0.00291163"
"2023-05-15","77.17","0.00282313"
"2023-05-14","77.82","0.00289550"
"2023-05-13","81.52","0.00303818"
"2023-05-12","83.53","0.00315060"
"2023-05-11","87.57","0.00320797"
"2023-05-10","102.26","0.00368455"
"2023-05-09","115.98","0.00418412"
"2023-05-08","121.64","0.00433223"
"2023-05-07","95.51","0.00329392"
"2023-05-06","91.37","0.00313100"
"2023-05-05","88.33","0.00301430"
"2023-05-04","83.88","0.00289181"
"2023-05-03","84.98","0.00297387"
"2023-05-02","79.47","0.00280928"
"2023-05-01","77.40","0.00272156"
"2023-04-30","79.53","0.00270923"
"2023-04-29","79.57","0.00271436"
"2023-04-28","79.53","0.00270990"
"2023-04-27","78.73","0.00269979"
"2023-04-26","76.96","0.00266845"
"2023-04-25","73.16","0.00265686"
"2023-04-24","72.23","0.00262638"
"2023-04-23","72.33","0.00262209"
"2023-04-22","72.34","0.00263709"
"2023-04-21","74.17","0.00265328"
"2023-04-20","76.31","0.00266130"
"2023-04-19","79.31","0.00268124"
